Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16099,50,3,731.9,3,4,3,343,Loyal Customer
16101,71,1,1290.7,3,2,4,324,Lost
16102,42,3,1842.14,3,4,4,344,Loyal Customer
16103,7,6,1429.64,5,5,4,554,Champion
16104,62,1,302.36,3,2,2,322,Promising
16105,249,1,336.96,1,2,2,122,Lost
16106,66,1,108.38,3,2,1,321,Promising
16107,18,7,3204.1600000000003,4,5,5,455,Champion
16108,85,1,842.5,2,2,3,223,Cannot Lose Them
16109,219,2,611.88,1,3,3,133,At Risk
16110,45,3,1337.48,3,4,4,344,Loyal Customer
16112,143,4,195.73999999999998,2,4,1,241,At Risk
16113,183,1,161.38,1,2,1,121,Lost
16114,171,1,135.75000000000003,2,2,1,221,Lost
16115,10,8,1667.97,5,5,4,554,Champion
16116,212,1,612.78,1,2,3,123,Cannot Lose Them
16117,190,1,232.21,1,2,1,121,Lost
16119,8,2,423.36,5,3,2,532,Loyal Customer
16120,59,4,1309.14,3,4,4,344,Loyal Customer
16121,57,2,867.11,3,3,3,333,Loyal Customer
16122,73,4,684.4200000000001,2,4,3,243,At Risk
16123,52,1,307.78,3,2,2,322,Promising
16124,317,1,249.0,1,2,1,121,Lost
16125,367,1,289.35,1,2,2,122,Lost
16126,29,4,6287.77,4,4,5,445,Champion
16127,39,1,656.25,3,2,3,323,Lost
16128,18,5,1880.22,4,4,4,444,Champion
16131,52,6,3506.54,3,5,5,355,Loyal Customer
16133,4,33,14589.04,5,5,5,555,Champion
16134,22,2,618.09,4,3,3,433,Loyal Customer
16135,263,1,517.55,1,2,3,123,Cannot Lose Them
16136,60,3,709.38,3,4,3,343,Loyal Customer
16139,19,3,635.41,4,4,3,443,Loyal Customer
16140,66,2,725.18,3,3,3,333,Loyal Customer
16141,88,1,620.4,2,2,3,223,Cannot Lose Them
16142,250,1,535.34,1,2,3,123,Cannot Lose Them
16143,3,6,2424.94,5,5,5,555,Champion
16144,247,1,175.2,1,2,1,121,Lost
16145,9,11,3799.4900000000002,5,5,5,555,Champion
16146,157,3,734.13,2,4,3,243,At Risk
16147,134,1,375.0,2,2,2,222,Lost
16148,296,1,76.32000000000001,1,2,1,121,Lost
16149,5,2,280.52,5,3,2,532,Loyal Customer
16150,43,5,2053.02,3,4,4,344,Loyal Customer
16152,269,1,1829.04,1,2,4,124,Cannot Lose Them
16153,50,5,1824.23,3,4,4,344,Loyal Customer
16156,9,9,3122.04,5,5,5,555,Champion
16157,16,3,656.69,4,4,3,443,Loyal Customer
16159,282,1,348.2,1,2,2,122,Lost
16160,65,2,1025.44,3,3,4,334,Loyal Customer
16161,2,19,5575.56,5,5,5,555,Champion
16162,252,1,37.4,1,2,1,121,Lost
16163,232,2,856.6,1,3,3,133,At Risk
16164,17,3,822.48,4,4,3,443,Loyal Customer
16168,11,27,3787.6,5,5,5,555,Champion
16169,8,4,1822.97,5,4,4,544,Champion
16170,51,6,1885.05,3,5,4,354,Loyal Customer
16171,59,1,73.2,3,2,1,321,Promising
16172,95,5,1140.21,2,4,4,244,At Risk
16173,16,6,1418.32,4,5,4,454,Champion
16174,126,3,1009.5500000000001,2,4,4,244,At Risk
16175,94,4,1037.59,2,4,4,244,At Risk
16177,50,1,331.95,3,2,2,322,Promising
16178,138,1,197.9,2,2,1,221,Lost
16179,61,1,215.83,3,2,1,321,Promising
16180,100,8,10254.18,2,5,5,255,At Risk
16181,73,1,305.54,2,2,2,222,Lost
16182,72,4,6617.65,3,4,5,345,Loyal Customer
16183,67,1,338.71000000000004,3,2,2,322,Promising
16184,64,6,1158.79,3,5,4,354,Loyal Customer
16185,17,2,529.41,4,3,3,433,Loyal Customer
16186,23,12,4006.94,4,5,5,455,Champion
16187,32,15,6911.4400000000005,4,5,5,455,Champion
16188,45,4,981.86,3,4,4,344,Loyal Customer
16189,16,2,215.48,4,3,1,431,Loyal Customer
16190,40,1,215.08,3,2,1,321,Promising
16191,3,13,5180.52,5,5,5,555,Champion
16193,237,1,314.45,1,2,2,122,Lost
16198,75,1,400.68100000000004,2,2,2,222,Lost
16200,4,2,1080.6200000000001,5,3,4,534,Loyal Customer
16201,3,4,1863.47,5,4,4,544,Champion
16202,361,1,365.27,1,2,2,122,Lost
16203,59,4,592.9,3,4,3,343,Loyal Customer
16204,23,1,405.71,4,2,2,422,New Customer
16205,31,4,761.38,4,4,3,443,Loyal Customer
16206,55,4,537.0600000000001,3,4,3,343,Loyal Customer
16207,25,1,394.38,4,2,2,422,New Customer
16208,45,2,664.26,3,3,3,333,Loyal Customer
16209,89,5,2262.62,2,4,5,245,At Risk
16210,2,18,21086.3,5,5,5,555,Champion
16211,89,1,547.02,2,2,3,223,Cannot Lose Them
16212,19,2,690.34,4,3,3,433,Loyal Customer
16213,79,1,159.0,2,2,1,221,Lost
16214,171,3,1062.75,2,4,4,244,At Risk
16215,81,1,242.35,2,2,1,221,Lost
16216,267,1,914.9300000000001,1,2,3,123,Cannot Lose Them
16217,235,2,304.25,1,3,2,132,At Risk
16218,30,7,3084.68,4,5,5,455,Champion
16221,37,3,864.86,3,4,3,343,Loyal Customer
16222,318,1,846.72,1,2,3,123,Cannot Lose Them
16224,57,4,1295.3,3,4,4,344,Loyal Customer
16225,45,5,1096.32,3,4,4,344,Loyal Customer
16226,203,3,255.12,1,4,2,142,At Risk
16227,225,1,314.22,1,2,2,122,Lost
16229,87,2,1010.6,2,3,4,234,At Risk
16230,190,2,542.03,1,3,3,133,At Risk
16232,44,4,990.88,3,4,4,344,Loyal Customer
16233,71,3,536.6800000000001,3,4,3,343,Loyal Customer
16235,41,5,867.31,3,4,3,343,Loyal Customer
16236,78,1,432.2,2,2,2,222,Lost
16239,57,2,414.2,3,3,2,332,Loyal Customer
16240,24,2,3718.8,4,3,5,435,Loyal Customer
16241,10,13,2607.87,5,5,5,555,Champion
16242,8,7,3603.21,5,5,5,555,Champion
16243,34,2,409.1,3,3,2,332,Loyal Customer
16244,212,2,1522.75,1,3,4,134,At Risk
16245,24,3,1413.66,4,4,4,444,Champion
16247,170,1,114.56,2,2,1,221,Lost
16248,62,1,152.94,3,2,1,321,Promising
16249,53,5,1800.07,3,4,4,344,Loyal Customer
16250,261,2,389.44,1,3,2,132,At Risk
16253,67,2,3683.86,3,3,5,335,Loyal Customer
16255,17,8,2619.91,4,5,5,455,Champion
16256,267,1,752.4300000000001,1,2,3,123,Cannot Lose Them
16257,177,1,46.95,2,2,1,221,Lost
16258,45,5,5203.51,3,4,5,345,Loyal Customer
16260,51,1,1035.45,3,2,4,324,Lost
16261,17,4,746.83,4,4,3,443,Loyal Customer
16265,9,9,5447.0,5,5,5,555,Champion
16266,74,7,861.89,2,5,3,253,At Risk
16268,71,2,667.65,3,3,3,333,Loyal Customer
16270,353,1,1141.24,1,2,4,124,Cannot Lose Them
16271,3,5,1429.24,5,4,4,544,Champion
16272,117,1,411.7,2,2,2,222,Lost
16274,373,1,357.95,1,2,2,122,Lost
16275,197,1,559.87,1,2,3,123,Cannot Lose Them
16276,177,1,810.6000000000001,2,2,3,223,Cannot Lose Them
16278,100,1,566.38,2,2,3,223,Cannot Lose Them
16279,21,3,1509.58,4,4,4,444,Champion
16281,72,1,2062.06,3,2,5,325,Lost
16282,340,1,168.3,1,2,1,121,Lost
16283,6,5,1570.81,5,4,4,544,Champion
16284,31,2,823.97,4,3,3,433,Loyal Customer
16287,170,1,142.5,2,2,1,221,Lost
16292,122,1,302.25,2,2,2,222,Lost
16293,22,10,2248.9900000000002,4,5,5,455,Champion
16295,10,4,1328.55,5,4,4,544,Champion
16297,269,1,301.9,1,2,2,122,Lost
16298,23,3,598.2,4,4,3,443,Loyal Customer
16302,127,1,233.22,2,2,1,221,Lost
16303,26,3,5360.63,4,4,5,445,Champion
16305,139,1,361.21999999999997,2,2,2,222,Lost
16306,214,6,632.27,1,5,3,153,At Risk
16308,38,4,2560.0,3,4,5,345,Loyal Customer
16309,106,2,706.57,2,3,3,233,At Risk
16311,18,2,616.26,4,3,3,433,Loyal Customer
16313,3,2,274.15000000000003,5,3,2,532,Loyal Customer
16315,331,1,226.37,1,2,1,121,Lost
16316,64,8,2938.91,3,5,5,355,Loyal Customer
16317,120,3,1341.65,2,4,4,244,At Risk
16318,35,1,328.15,3,2,2,322,Promising
16319,218,1,404.40000000000003,1,2,2,122,Lost
16320,172,2,1038.46,2,3,4,234,At Risk
16321,72,5,373.65000000000003,3,4,2,342,Loyal Customer
16322,1,2,326.75,5,3,2,532,Loyal Customer
16323,196,1,207.50000000000003,1,2,1,121,Lost
16324,128,3,428.68,2,4,2,242,At Risk
16325,47,3,594.24,3,4,3,343,Loyal Customer
16326,6,14,3110.96,5,5,5,555,Champion
16327,14,6,3844.22,4,5,5,455,Champion
16330,18,3,251.91,4,4,2,442,Loyal Customer
16332,28,7,1593.2,4,5,4,454,Champion
16333,8,22,26626.8,5,5,5,555,Champion
16337,37,1,151.05,3,2,1,321,Promising
16338,157,1,214.79999999999998,2,2,1,221,Lost
16339,284,1,109.95,1,2,1,121,Lost
16340,107,1,549.07,2,2,3,223,Cannot Lose Them
16341,25,4,1971.87,4,4,4,444,Champion
16342,75,4,322.41,2,4,2,242,At Risk
16343,16,2,370.47999999999996,4,3,2,432,Loyal Customer
16344,158,1,101.10000000000001,2,2,1,221,Lost
16345,44,1,575.41,3,2,3,323,Lost
16347,11,2,887.65,5,3,3,533,Loyal Customer
16348,32,7,1469.45,4,5,4,454,Champion
16349,291,1,53.5,1,2,1,121,Lost
16350,21,4,1116.47,4,4,4,444,Champion
16351,333,1,153.9,1,2,1,121,Lost
16352,18,2,494.44,4,3,3,433,Loyal Customer
16353,4,23,6675.71,5,5,5,555,Champion
16354,63,2,395.8,3,3,2,332,Loyal Customer
16356,198,3,211.77,1,4,1,141,At Risk
16357,33,3,658.88,4,4,3,443,Loyal Customer
16358,1,4,2027.5,5,4,4,544,Champion
16359,7,9,1750.92,5,5,4,554,Champion
16360,5,6,3512.53,5,5,5,555,Champion
16361,10,4,896.66,5,4,3,543,Loyal Customer
16362,32,5,734.77,4,4,3,443,Loyal Customer
16363,53,1,109.36000000000001,3,2,1,321,Promising
16364,12,2,707.04,5,3,3,533,Loyal Customer
16365,18,9,1540.42,4,5,4,454,Champion
16366,19,1,327.3,4,2,2,422,New Customer
16367,37,2,804.49,3,3,3,333,Loyal Customer
16368,2,2,497.43,5,3,3,533,Loyal Customer
16369,18,3,1553.66,4,4,4,444,Champion
16370,82,4,1320.56,2,4,4,244,At Risk
16372,33,2,367.93,4,3,2,432,Loyal Customer
16374,66,2,473.03000000000003,3,3,2,332,Loyal Customer
16376,9,2,987.01,5,3,4,534,Loyal Customer
16377,267,1,676.2,1,2,3,123,Cannot Lose Them
16378,247,3,362.95,1,4,2,142,At Risk
16379,4,4,2157.4,5,4,5,545,Champion
16380,61,1,1780.59,3,2,4,324,Lost
16383,75,2,668.36,2,3,3,233,At Risk
16384,90,2,584.5,2,3,3,233,At Risk
16385,60,3,555.89,3,4,3,343,Loyal Customer
16386,29,2,317.2,4,3,2,432,Loyal Customer
16387,323,1,94.36,1,2,1,121,Lost
16389,53,4,1382.07,3,4,4,344,Loyal Customer
16392,270,1,221.19,1,2,1,121,Lost
16393,2,13,3046.21,5,5,5,555,Champion
16394,57,5,1555.34,3,4,4,344,Loyal Customer
16395,61,5,1486.9,3,4,4,344,Loyal Customer
16398,154,2,1705.8,2,3,4,234,At Risk
16399,19,2,408.57,4,3,2,432,Loyal Customer
16400,95,1,303.93,2,2,2,222,Lost
16401,1,12,4098.32,5,5,5,555,Champion
16402,265,2,299.6,1,3,2,132,At Risk
16403,312,1,177.5,1,2,1,121,Lost
16404,70,1,443.05,3,2,2,322,Promising
16405,302,2,167.25,1,3,1,131,At Risk
16406,19,1,163.07,4,2,1,421,New Customer
16407,13,10,2126.93,5,5,5,555,Champion
16409,36,5,2028.88,3,4,4,344,Loyal Customer
16411,19,2,214.65,4,3,1,431,Loyal Customer
16412,54,1,151.83,3,2,1,321,Promising
16413,57,1,262.2,3,2,2,322,Promising
16414,22,2,126.25,4,3,1,431,Loyal Customer
16415,44,1,210.35,3,2,1,321,Promising
16416,27,3,1051.4,4,4,4,444,Champion
16418,45,3,675.27,3,4,3,343,Loyal Customer
16419,113,6,972.23,2,5,4,254,At Risk
16422,17,51,34684.4,4,5,5,455,Champion
16423,25,1,346.12,4,2,2,422,New Customer
16424,191,1,133.56,1,2,1,121,Lost
16425,302,1,302.7,1,2,2,122,Lost
16426,2,10,1908.25,5,5,4,554,Champion
16427,263,2,241.06,1,3,1,131,At Risk
16429,106,1,284.55,2,2,2,222,Lost
16430,57,1,300.85,3,2,2,322,Promising
16431,213,3,642.81,1,4,3,143,At Risk
16432,64,1,287.4,3,2,2,322,Promising
16433,28,1,184.26,4,2,1,421,New Customer
16434,29,7,1522.25,4,5,4,454,Champion
16438,6,5,798.35,5,4,3,543,Loyal Customer
16440,8,5,3640.67,5,4,5,545,Champion
16441,67,2,381.2,3,3,2,332,Loyal Customer
16442,2,3,616.79,5,4,3,543,Loyal Customer
16444,46,4,654.67,3,4,3,343,Loyal Customer
16445,34,1,230.51,3,2,1,321,Promising
16446,1,2,168472.5,5,3,5,535,Loyal Customer
16447,136,1,259.01,2,2,2,222,Lost
16448,198,1,188.89000000000001,1,2,1,121,Lost
16449,198,2,707.69,1,3,3,133,At Risk
16450,150,1,311.92,2,2,2,222,Lost
16451,88,1,266.97,2,2,2,222,Lost
16454,45,2,6.9,3,3,1,331,Loyal Customer
16455,64,7,1841.18,3,5,4,354,Loyal Customer
16456,99,5,2158.37,2,4,5,245,At Risk
16457,218,1,208.36,1,2,1,121,Lost
16458,3,18,3482.7400000000002,5,5,5,555,Champion
16460,28,3,814.72,4,4,3,443,Loyal Customer
16461,178,1,151.42,2,2,1,221,Lost
16462,74,3,136.0,2,4,1,241,At Risk
16463,21,4,1422.4,4,4,4,444,Champion
16464,20,3,1314.68,4,4,4,444,Champion
16466,34,7,1603.46,3,5,4,354,Loyal Customer
16468,74,1,74.9,2,2,1,221,Lost
16469,24,4,650.43,4,4,3,443,Loyal Customer
16470,52,4,762.39,3,4,3,343,Loyal Customer
16471,275,1,223.95000000000002,1,2,1,121,Lost
16473,165,3,316.11,2,4,2,242,At Risk
16474,7,7,1871.5,5,5,4,554,Champion
16475,88,4,544.3,2,4,3,243,At Risk
16477,64,7,2494.46,3,5,5,355,Loyal Customer
16478,25,3,331.0,4,4,2,442,Loyal Customer
16479,10,2,300.83,5,3,2,532,Loyal Customer
16480,76,1,769.29,2,2,3,223,Cannot Lose Them
16482,16,1,220.62,4,2,1,421,New Customer
16483,192,1,139.35,1,2,1,121,Lost
16484,174,2,404.3,2,3,2,232,At Risk
16485,77,1,363.65,2,2,2,222,Lost
16488,33,3,498.8,4,4,3,443,Loyal Customer
16491,47,1,731.5,3,2,3,323,Lost
16493,80,4,1351.63,2,4,4,244,At Risk
16494,297,1,826.53,1,2,3,123,Cannot Lose Them
16495,3,3,684.41,5,4,3,543,Loyal Customer
16496,9,3,1599.52,5,4,4,544,Champion
16497,50,6,2965.69,3,5,5,355,Loyal Customer
16498,161,2,100.97,2,3,1,231,At Risk
16499,360,2,365.45,1,3,2,132,At Risk
16500,5,6,400.86,5,5,2,552,Loyal Customer
16503,107,4,1431.93,2,4,4,244,At Risk
16504,25,1,484.38,4,2,2,422,New Customer
16505,32,1,777.6,4,2,3,423,New Customer
16506,20,2,90.30000000000001,4,3,1,431,Loyal Customer
16509,297,1,363.7,1,2,2,122,Lost
16510,372,1,248.1,1,2,1,121,Lost
16511,22,3,950.26,4,4,4,444,Champion
16513,5,4,874.59,5,4,3,543,Loyal Customer
16515,52,5,1627.13,3,4,4,344,Loyal Customer
16516,30,1,101.69999999999999,4,2,1,421,New Customer
16517,277,1,162.7,1,2,1,121,Lost
16518,61,2,484.32,3,3,2,332,Loyal Customer
16519,25,2,215.07999999999998,4,3,1,431,Loyal Customer
16520,186,3,1046.57,1,4,4,144,At Risk
16523,2,21,9418.470000000001,5,5,5,555,Champion
16525,2,26,13027.45,5,5,5,555,Champion
16526,172,1,290.36,2,2,2,222,Lost
16527,81,1,228.06,2,2,1,221,Lost
16528,4,1,244.41,5,2,1,521,New Customer
16529,190,1,455.25,1,2,2,122,Lost
16531,22,7,1244.59,4,5,4,454,Champion
16532,18,3,6748.8,4,4,5,445,Champion
16533,19,3,1095.56,4,4,4,444,Champion
16535,5,1,593.75,5,2,3,523,New Customer
16536,110,1,548.97,2,2,3,223,Cannot Lose Them
16539,3,4,1388.81,5,4,4,544,Champion
16542,54,1,119.62,3,2,1,321,Promising
16545,165,1,339.3,2,2,2,222,Lost
16546,291,2,787.15,1,3,3,133,At Risk
16549,10,10,4154.64,5,5,5,555,Champion
16550,109,5,2298.97,2,4,5,245,At Risk
16551,96,3,922.12,2,4,3,243,At Risk
16552,243,2,379.73,1,3,2,132,At Risk
16553,163,12,5719.82,2,5,5,255,At Risk
16554,42,3,837.1,3,4,3,343,Loyal Customer
16555,35,2,285.89,3,3,2,332,Loyal Customer
16556,67,7,3313.79,3,5,5,355,Loyal Customer
16557,24,2,281.85,4,3,2,432,Loyal Customer
16558,1,20,8338.49,5,5,5,555,Champion
16560,27,2,841.41,4,3,3,433,Loyal Customer
16561,6,2,511.12,5,3,3,533,Loyal Customer
16563,54,1,1077.74,3,2,4,324,Lost
16565,364,1,173.7,1,2,1,121,Lost
16566,15,5,614.66,4,4,3,443,Loyal Customer
16567,194,2,865.6,1,3,3,133,At Risk
16569,3,1,124.2,5,2,1,521,New Customer
16570,15,10,3738.4,4,5,5,455,Champion
16571,27,3,1421.69,4,4,4,444,Champion
16572,127,3,1009.6,2,4,4,244,At Risk
16573,85,2,663.61,2,3,3,233,At Risk
16574,71,1,451.44,3,2,2,322,Promising
16581,183,1,105.84,1,2,1,121,Lost
16582,113,1,313.62,2,2,2,222,Lost
16583,374,1,233.45,1,2,1,121,Lost
16584,80,2,936.08,2,3,3,233,At Risk
16586,249,1,463.95,1,2,2,122,Lost
16587,232,1,225.15,1,2,1,121,Lost
16589,71,3,459.24,3,4,2,342,Loyal Customer
16591,69,1,213.5,3,2,1,321,Promising
16592,4,16,4113.68,5,5,5,555,Champion
16593,51,3,330.03,3,4,2,342,Loyal Customer
16594,75,1,181.09,2,2,1,221,Lost
16595,61,1,360.16,3,2,2,322,Promising
16596,16,2,250.15,4,3,1,431,Loyal Customer
16597,4,1,90.04,5,2,1,521,New Customer
16598,286,1,145.04999999999998,1,2,1,121,Lost
16600,4,6,813.52,5,5,3,553,Loyal Customer
16601,41,1,244.79999999999998,3,2,1,321,Promising
16602,36,1,528.08,3,2,3,323,Lost
16603,75,2,482.47,2,3,2,232,At Risk
16607,18,14,3347.71,4,5,5,455,Champion
16609,15,7,5493.46,4,5,5,455,Champion
16610,219,1,75.66,1,2,1,121,Lost
16611,186,1,129.49,1,2,1,121,Lost
16612,33,4,1187.66,4,4,4,444,Champion
16613,70,1,618.59,3,2,3,323,Lost
16614,183,1,506.19,1,2,3,123,Cannot Lose Them
16616,15,2,500.42,4,3,3,433,Loyal Customer
16617,236,1,151.85,1,2,1,121,Lost
16618,31,5,2647.59,4,4,5,445,Champion
16619,264,1,226.21,1,2,1,121,Lost
16620,4,2,178.96,5,3,1,531,Loyal Customer
16621,52,4,813.48,3,4,3,343,Loyal Customer
16623,246,1,129.45,1,2,1,121,Lost
16624,81,2,810.5699999999999,2,3,3,233,At Risk
16625,275,1,333.08,1,2,2,122,Lost
16626,1,17,4413.1,5,5,5,555,Champion
16627,79,1,322.8,2,2,2,222,Lost
16628,30,5,2188.05,4,4,5,445,Champion
16629,74,2,417.73,2,3,2,232,At Risk
16633,17,6,2883.1,4,5,5,455,Champion
16634,223,2,217.9,1,3,1,131,At Risk
16637,32,4,1154.47,4,4,4,444,Champion
16638,23,10,1680.72,4,5,4,454,Champion
16639,31,3,1257.51,4,4,4,444,Champion
16641,106,1,231.10000000000002,2,2,1,221,Lost
16642,5,2,688.33,5,3,3,533,Loyal Customer
16643,246,1,487.51,1,2,2,122,Lost
16644,178,2,833.78,2,3,3,233,At Risk
16647,170,2,214.06,2,3,1,231,At Risk
16648,43,1,290.65999999999997,3,2,2,322,Promising
16650,72,1,518.42,3,2,3,323,Lost
16652,59,7,6773.97,3,5,5,355,Loyal Customer
16653,16,2,1212.66,4,3,4,434,Loyal Customer
16654,141,4,601.27,2,4,3,243,At Risk
16655,18,6,3794.52,4,5,5,455,Champion
16656,22,15,8625.8,4,5,5,455,Champion
16657,10,4,933.62,5,4,3,543,Loyal Customer
16658,368,1,123.24,1,2,1,121,Lost
16659,189,1,39.12,1,2,1,121,Lost
16660,16,4,1267.6499999999999,4,4,4,444,Champion
16665,362,1,135.39999999999998,1,2,1,121,Lost
16666,19,1,118.98,4,2,1,421,New Customer
16667,68,2,570.13,3,3,3,333,Loyal Customer
16668,15,6,306.71999999999997,4,5,2,452,Loyal Customer
16669,24,3,1374.8700000000001,4,4,4,444,Champion
16670,17,11,4095.9,4,5,5,455,Champion
16671,28,3,1692.27,4,4,4,444,Champion
16672,2,20,8134.9400000000005,5,5,5,555,Champion
16674,55,2,319.61,3,3,2,332,Loyal Customer
16676,34,4,1592.1200000000001,3,4,4,344,Loyal Customer
16678,3,12,3109.99,5,5,5,555,Champion
16679,366,1,129.75,1,2,1,121,Lost
16680,43,1,183.7,3,2,1,321,Promising
16681,73,6,1770.34,2,5,4,254,At Risk
16682,5,5,1028.0,5,4,4,544,Champion
16684,4,28,66653.56,5,5,5,555,Champion
16685,61,2,324.24,3,3,2,332,Loyal Customer
16686,47,7,3062.83,3,5,5,355,Loyal Customer
16688,1,4,1260.86,5,4,4,544,Champion
16689,76,2,422.59999999999997,2,3,2,232,At Risk
16690,72,2,225.57999999999998,3,3,1,331,Loyal Customer
16692,256,2,1276.0,1,3,4,134,At Risk
16693,69,2,482.01,3,3,2,332,Loyal Customer
16696,135,4,657.9000000000001,2,4,3,243,At Risk
16697,241,1,112.75,1,2,1,121,Lost
16698,227,2,1998.0,1,3,4,134,At Risk
16700,9,13,5076.55,5,5,5,555,Champion
16701,9,13,5398.3,5,5,5,555,Champion
16705,1,20,14034.99,5,5,5,555,Champion
16706,37,3,531.35,3,4,3,343,Loyal Customer
16708,46,1,656.63,3,2,3,323,Lost
16709,85,5,3029.87,2,4,5,245,At Risk
16710,19,10,2483.04,4,5,5,455,Champion
16711,3,5,1651.03,5,4,4,544,Champion
16712,9,11,3645.43,5,5,5,555,Champion
16713,19,15,6923.13,4,5,5,455,Champion
16714,219,3,1161.53,1,4,4,144,At Risk
16715,78,1,301.71999999999997,2,2,2,222,Lost
16716,267,2,901.2,1,3,3,133,At Risk
16717,24,6,3858.38,4,5,5,455,Champion
16718,369,1,623.75,1,2,3,123,Cannot Lose Them
16719,15,7,1790.42,4,5,4,454,Champion
16720,26,1,155.24,4,2,1,421,New Customer
16721,262,1,292.47,1,2,2,122,Lost
16722,17,13,4730.81,4,5,5,455,Champion
16723,91,2,589.15,2,3,3,233,At Risk
16725,302,7,781.02,1,5,3,153,At Risk
16726,26,5,1382.02,4,4,4,444,Champion
16727,364,1,272.82,1,2,2,122,Lost
16728,46,4,1054.67,3,4,4,344,Loyal Customer
16729,38,21,7239.92,3,5,5,355,Loyal Customer
16730,52,3,743.11,3,4,3,343,Loyal Customer
16732,32,1,603.75,4,2,3,423,New Customer
16734,52,3,650.51,3,4,3,343,Loyal Customer
16735,79,5,2300.56,2,4,5,245,At Risk
16737,53,1,417.59999999999997,3,2,2,322,Promising
16738,298,1,3.75,1,2,1,121,Lost
16739,177,1,323.0,2,2,2,222,Lost
16742,47,1,464.9,3,2,2,322,Promising
16743,29,7,2238.09,4,5,5,455,Champion
16744,11,7,1304.76,5,5,4,554,Champion
16745,87,17,7194.3,2,5,5,255,At Risk
16746,5,18,6697.66,5,5,5,555,Champion
16747,38,2,836.06,3,3,3,333,Loyal Customer
16748,18,5,1515.9,4,4,4,444,Champion
16750,45,5,623.93,3,4,3,343,Loyal Customer
16751,31,1,1764.72,4,2,4,424,New Customer
16752,373,1,207.5,1,2,1,121,Lost
16753,58,1,223.92000000000002,3,2,1,321,Promising
16754,372,1,2002.4,1,2,4,124,Cannot Lose Them
16755,114,3,1496.83,2,4,4,244,At Risk
16756,215,1,239.4,1,2,1,121,Lost
16757,319,1,106.83000000000001,1,2,1,121,Lost
16758,65,1,369.34000000000003,3,2,2,322,Promising
16759,8,3,789.79,5,4,3,543,Loyal Customer
16761,97,1,316.62,2,2,2,222,Lost
16762,20,3,1501.38,4,4,4,444,Champion
16763,199,1,611.85,1,2,3,123,Cannot Lose Them
16764,4,13,2799.25,5,5,5,555,Champion
16765,294,1,34.0,1,2,1,121,Lost
16766,273,2,1145.6,1,3,4,134,At Risk
16767,31,11,5580.6,4,5,5,455,Champion
16768,48,3,478.09000000000003,3,4,2,342,Loyal Customer
16769,260,1,380.39,1,2,2,122,Lost
16770,58,5,770.1,3,4,3,343,Loyal Customer
16771,33,5,2246.81,4,4,5,445,Champion
16773,57,1,171.59,3,2,1,321,Promising
16774,68,4,661.52,3,4,3,343,Loyal Customer
16775,10,11,1695.66,5,5,4,554,Champion
16776,60,1,388.28,3,2,2,322,Promising
16777,80,2,226.35,2,3,1,231,At Risk
16778,74,2,245.94,2,3,1,231,At Risk
16779,2,22,10629.720000000001,5,5,5,555,Champion
16780,100,2,425.19,2,3,2,232,At Risk
16781,372,1,311.25,1,2,2,122,Lost
16782,10,13,2279.9,5,5,5,555,Champion
16784,20,1,107.6,4,2,1,421,New Customer
16788,123,2,597.48,2,3,3,233,At Risk
16789,8,1,80.8,5,2,1,521,New Customer
16790,4,6,1545.6200000000001,5,5,4,554,Champion
16791,29,7,1721.78,4,5,4,454,Champion
16792,282,2,110.38000000000001,1,3,1,131,At Risk
16793,57,1,243.84,3,2,1,321,Promising
16794,1,10,1222.71,5,5,4,554,Champion
16795,365,1,414.88,1,2,2,122,Lost
16796,89,1,305.62,2,2,2,222,Lost
16800,11,1,1201.49,5,2,4,524,New Customer
16801,163,4,1619.73,2,4,4,244,At Risk
16803,65,1,332.3,3,2,2,322,Promising
16804,23,3,536.99,4,4,3,443,Loyal Customer
16805,174,2,460.59,2,3,2,232,At Risk
16806,103,4,801.49,2,4,3,243,At Risk
16807,143,3,1121.59,2,4,4,244,At Risk
16808,99,2,288.42,2,3,2,232,At Risk
16809,23,5,914.69,4,4,3,443,Loyal Customer
16810,192,1,309.54,1,2,2,122,Lost
16811,5,2,547.07,5,3,3,533,Loyal Customer
16812,361,1,479.35,1,2,2,122,Lost
16813,8,10,1692.98,5,5,4,554,Champion
16814,14,21,6509.1,4,5,5,455,Champion
16816,103,4,417.06,2,4,2,242,At Risk
16817,3,9,1604.75,5,5,4,554,Champion
16818,11,11,3349.57,5,5,5,555,Champion
16820,96,1,497.61,2,2,3,223,Cannot Lose Them
16823,227,1,358.38,1,2,2,122,Lost
16824,16,2,460.64,4,3,2,432,Loyal Customer
16825,39,2,775.1800000000001,3,3,3,333,Loyal Customer
16826,51,1,341.7,3,2,2,322,Promising
16828,93,2,128.5,2,3,1,231,At Risk
16829,157,1,197.22,2,2,1,221,Lost
16830,39,1,325.91,3,2,2,322,Promising
16832,184,3,199.15,1,4,1,141,At Risk
16833,1,4,1106.53,5,4,4,544,Champion
16834,228,1,413.46,1,2,2,122,Lost
16835,128,2,180.85,2,3,1,231,At Risk
16836,40,2,251.87,3,3,2,332,Loyal Customer
16837,31,11,3170.98,4,5,5,455,Champion
16838,197,2,588.85,1,3,3,133,At Risk
16839,9,34,16594.35,5,5,5,555,Champion
16841,37,6,1869.82,3,5,4,354,Loyal Customer
